,county,station,temp
67006,Galway,ATHENRY,9.5
67007,Galway,ATHENRY,9.4
67008,Galway,ATHENRY,8.8
67009,Galway,ATHENRY,8.2
67010,Galway,ATHENRY,8.1
67011,Galway,ATHENRY,7.5
67012,Galway,ATHENRY,7.4
67013,Galway,ATHENRY,6.6
67014,Galway,ATHENRY,6.5
67015,Galway,ATHENRY,6.7
67016,Galway,ATHENRY,7.0
67017,Galway,ATHENRY,8.5
67018,Galway,ATHENRY,9.2
67019,Galway,ATHENRY,9.9
67020,Galway,ATHENRY,10.2
67021,Galway,ATHENRY,10.9
67022,Galway,ATHENRY,10.8
67023,Galway,ATHENRY,10.9
67024,Galway,ATHENRY,10.7
67025,Galway,ATHENRY,10.6
67026,Galway,ATHENRY,11.0
67027,Galway,ATHENRY,11.1
67028,Galway,ATHENRY,11.3
67029,Galway,ATHENRY,11.3
67030,Galway,ATHENRY,11.3
67031,Galway,ATHENRY,11.1
67032,Galway,ATHENRY,10.2
67033,Galway,ATHENRY,10.2
67034,Galway,ATHENRY,9.5
67035,Galway,ATHENRY,9.4
67036,Galway,ATHENRY,9.4
67037,Galway,ATHENRY,9.1
67038,Galway,ATHENRY,8.7
67039,Galway,ATHENRY,8.6
67040,Galway,ATHENRY,7.7
67041,Galway,ATHENRY,8.4
67042,Galway,ATHENRY,9.4
67043,Galway,ATHENRY,10.4
67044,Galway,ATHENRY,10.7
67045,Galway,ATHENRY,10.9
67046,Galway,ATHENRY,9.6
67047,Galway,ATHENRY,10.5
67048,Galway,ATHENRY,9.6
67049,Galway,ATHENRY,8.9
67050,Galway,ATHENRY,8.5
67051,Galway,ATHENRY,7.0
67052,Galway,ATHENRY,6.8
67053,Galway,ATHENRY,6.6
67054,Galway,ATHENRY,6.3
67055,Galway,ATHENRY,5.9
67056,Galway,ATHENRY,5.5
67057,Galway,ATHENRY,5.1
67058,Galway,ATHENRY,5.3
67059,Galway,ATHENRY,4.5
67060,Galway,ATHENRY,4.9
67061,Galway,ATHENRY,6.0
67062,Galway,ATHENRY,6.4
67063,Galway,ATHENRY,6.4
67064,Galway,ATHENRY,6.4
67065,Galway,ATHENRY,6.3
67066,Galway,ATHENRY,6.8
67067,Galway,ATHENRY,8.3
67068,Galway,ATHENRY,9.0
67069,Galway,ATHENRY,9.5
67070,Galway,ATHENRY,9.1
67071,Galway,ATHENRY,8.0
67072,Galway,ATHENRY,7.8
67073,Galway,ATHENRY,7.4
67074,Galway,ATHENRY,7.4
67075,Galway,ATHENRY,7.1
67076,Galway,ATHENRY,7.2
67077,Galway,ATHENRY,6.0
67078,Galway,ATHENRY,5.7
67079,Galway,ATHENRY,5.4
67080,Galway,ATHENRY,5.0
67081,Galway,ATHENRY,4.2
67082,Galway,ATHENRY,4.4
67083,Galway,ATHENRY,3.8
67084,Galway,ATHENRY,4.3
67085,Galway,ATHENRY,5.1
67086,Galway,ATHENRY,5.3
67087,Galway,ATHENRY,5.7
67088,Galway,ATHENRY,6.3
67089,Galway,ATHENRY,6.5
67090,Galway,ATHENRY,7.0
67091,Galway,ATHENRY,7.8
67092,Galway,ATHENRY,8.4
67093,Galway,ATHENRY,8.9
67094,Galway,ATHENRY,9.2
67095,Galway,ATHENRY,9.4
67096,Galway,ATHENRY,9.5
67097,Galway,ATHENRY,9.5
67098,Galway,ATHENRY,9.4
67099,Galway,ATHENRY,9.8
67100,Galway,ATHENRY,10.2
67101,Galway,ATHENRY,10.6
67102,Galway,ATHENRY,10.9
67103,Galway,ATHENRY,11.0
67104,Galway,ATHENRY,11.1
67105,Galway,ATHENRY,11.0
67106,Galway,ATHENRY,10.9
67107,Galway,ATHENRY,11.0
67108,Galway,ATHENRY,10.9
67109,Galway,ATHENRY,10.8
67110,Galway,ATHENRY,10.3
67111,Galway,ATHENRY,10.3
67112,Galway,ATHENRY,10.5
67113,Galway,ATHENRY,10.7
67114,Galway,ATHENRY,10.9
67115,Galway,ATHENRY,12.1
67116,Galway,ATHENRY,12.3
67117,Galway,ATHENRY,12.8
67118,Galway,ATHENRY,13.6
67119,Galway,ATHENRY,13.6
67120,Galway,ATHENRY,13.2
67121,Galway,ATHENRY,12.8
67122,Galway,ATHENRY,12.3
67123,Galway,ATHENRY,12.2
67124,Galway,ATHENRY,12.3
67125,Galway,ATHENRY,12.6
67126,Galway,ATHENRY,12.6
67127,Galway,ATHENRY,12.6
67128,Galway,ATHENRY,12.8
67129,Galway,ATHENRY,12.8
67130,Galway,ATHENRY,12.7
67131,Galway,ATHENRY,12.6
67132,Galway,ATHENRY,12.4
67133,Galway,ATHENRY,12.1
67134,Galway,ATHENRY,12.0
67135,Galway,ATHENRY,12.0
67136,Galway,ATHENRY,12.0
67137,Galway,ATHENRY,12.2
67138,Galway,ATHENRY,12.4
67139,Galway,ATHENRY,12.6
67140,Galway,ATHENRY,12.7
67141,Galway,ATHENRY,13.0
67142,Galway,ATHENRY,12.7
67143,Galway,ATHENRY,12.2
67144,Galway,ATHENRY,11.8
67145,Galway,ATHENRY,11.5
67146,Galway,ATHENRY,11.8
67147,Galway,ATHENRY,11.8
67148,Galway,ATHENRY,11.6
67149,Galway,ATHENRY,11.8
67150,Galway,ATHENRY,12.5
67151,Galway,ATHENRY,12.6
67152,Galway,ATHENRY,12.8
67153,Galway,ATHENRY,12.2
67154,Galway,ATHENRY,12.6
67155,Galway,ATHENRY,12.6
67156,Galway,ATHENRY,12.6
67157,Galway,ATHENRY,12.7
67158,Galway,ATHENRY,12.2
67159,Galway,ATHENRY,12.3
67160,Galway,ATHENRY,12.3
67161,Galway,ATHENRY,12.5
67162,Galway,ATHENRY,12.5
67163,Galway,ATHENRY,13.2
67164,Galway,ATHENRY,14.0
67165,Galway,ATHENRY,14.0
67166,Galway,ATHENRY,13.6
67167,Galway,ATHENRY,13.4
67168,Galway,ATHENRY,13.1
67169,Galway,ATHENRY,12.9
67170,Galway,ATHENRY,12.7
67171,Galway,ATHENRY,12.7
67172,Galway,ATHENRY,13.4
67173,Galway,ATHENRY,13.1
67174,Galway,ATHENRY,13.1
67175,Galway,ATHENRY,12.6
67176,Galway,ATHENRY,10.5
67177,Galway,ATHENRY,10.2
67178,Galway,ATHENRY,12.4
67179,Galway,ATHENRY,12.6
67180,Galway,ATHENRY,12.9
67181,Galway,ATHENRY,12.9
67182,Galway,ATHENRY,12.6
67183,Galway,ATHENRY,11.7
67184,Galway,ATHENRY,11.8
67185,Galway,ATHENRY,12.7
67186,Galway,ATHENRY,13.9
67187,Galway,ATHENRY,13.4
67188,Galway,ATHENRY,13.1
67189,Galway,ATHENRY,12.9
67190,Galway,ATHENRY,12.5
67191,Galway,ATHENRY,12.2
67192,Galway,ATHENRY,11.1
67193,Galway,ATHENRY,9.3
67194,Galway,ATHENRY,6.8
67195,Galway,ATHENRY,4.3
67196,Galway,ATHENRY,4.2
67197,Galway,ATHENRY,4.7
67198,Galway,ATHENRY,4.3
67199,Galway,ATHENRY,4.1
67200,Galway,ATHENRY,4.8
67201,Galway,ATHENRY,4.3
67202,Galway,ATHENRY,3.5
67203,Galway,ATHENRY,5.0
67204,Galway,ATHENRY,5.0
67205,Galway,ATHENRY,5.6
67206,Galway,ATHENRY,6.8
67207,Galway,ATHENRY,7.6
67208,Galway,ATHENRY,8.7
67209,Galway,ATHENRY,10.6
67210,Galway,ATHENRY,10.9
67211,Galway,ATHENRY,11.1
67212,Galway,ATHENRY,12.6
67213,Galway,ATHENRY,13.4
67214,Galway,ATHENRY,12.9
67215,Galway,ATHENRY,12.9
67216,Galway,ATHENRY,13.0
67217,Galway,ATHENRY,12.8
67218,Galway,ATHENRY,12.8
67219,Galway,ATHENRY,12.5
67220,Galway,ATHENRY,12.2
67221,Galway,ATHENRY,11.9
67222,Galway,ATHENRY,11.5
67223,Galway,ATHENRY,11.5
67224,Galway,ATHENRY,10.3
67225,Galway,ATHENRY,8.9
67226,Galway,ATHENRY,9.1
67227,Galway,ATHENRY,9.0
67228,Galway,ATHENRY,9.1
67229,Galway,ATHENRY,8.8
67230,Galway,ATHENRY,8.7
67231,Galway,ATHENRY,7.9
67232,Galway,ATHENRY,9.9
67233,Galway,ATHENRY,12.9
67234,Galway,ATHENRY,13.1
67235,Galway,ATHENRY,14.7
67236,Galway,ATHENRY,15.1
67237,Galway,ATHENRY,15.4
67238,Galway,ATHENRY,14.9
67239,Galway,ATHENRY,14.3
67240,Galway,ATHENRY,13.8
67241,Galway,ATHENRY,12.7
67242,Galway,ATHENRY,12.1
67243,Galway,ATHENRY,11.3
67244,Galway,ATHENRY,10.5
67245,Galway,ATHENRY,9.4
67246,Galway,ATHENRY,8.1
67247,Galway,ATHENRY,8.4
67248,Galway,ATHENRY,8.0
67249,Galway,ATHENRY,8.3
67250,Galway,ATHENRY,8.1
67251,Galway,ATHENRY,6.0
67252,Galway,ATHENRY,4.9
67253,Galway,ATHENRY,4.9
67254,Galway,ATHENRY,4.9
67255,Galway,ATHENRY,5.0
67256,Galway,ATHENRY,6.2
67257,Galway,ATHENRY,8.8
67258,Galway,ATHENRY,11.0
67259,Galway,ATHENRY,12.3
67260,Galway,ATHENRY,15.1
67261,Galway,ATHENRY,16.0
67262,Galway,ATHENRY,16.6
67263,Galway,ATHENRY,15.0
67264,Galway,ATHENRY,13.6
67265,Galway,ATHENRY,10.6
67266,Galway,ATHENRY,9.9
67267,Galway,ATHENRY,8.8
67268,Galway,ATHENRY,7.2
67269,Galway,ATHENRY,6.6
67270,Galway,ATHENRY,5.5
67271,Galway,ATHENRY,5.8
67272,Galway,ATHENRY,5.2
67273,Galway,ATHENRY,3.4
67274,Galway,ATHENRY,3.3
67275,Galway,ATHENRY,7.3
67276,Galway,ATHENRY,6.7
67277,Galway,ATHENRY,4.9
67278,Galway,ATHENRY,3.4
67279,Galway,ATHENRY,1.7
67280,Galway,ATHENRY,3.8
67281,Galway,ATHENRY,7.1
67282,Galway,ATHENRY,9.7
67283,Galway,ATHENRY,11.3
67284,Galway,ATHENRY,11.8
67285,Galway,ATHENRY,12.2
67286,Galway,ATHENRY,13.2
67287,Galway,ATHENRY,13.1
67288,Galway,ATHENRY,12.6
67289,Galway,ATHENRY,10.5
67290,Galway,ATHENRY,8.9
67291,Galway,ATHENRY,7.9
67292,Galway,ATHENRY,6.3
67293,Galway,ATHENRY,4.4
67294,Galway,ATHENRY,3.9
67295,Galway,ATHENRY,4.3
67296,Galway,ATHENRY,4.4
67297,Galway,ATHENRY,4.9
67298,Galway,ATHENRY,5.8
67299,Galway,ATHENRY,6.8
67300,Galway,ATHENRY,7.0
67301,Galway,ATHENRY,6.9
67302,Galway,ATHENRY,7.5
67303,Galway,ATHENRY,7.6
67304,Galway,ATHENRY,8.5
67305,Galway,ATHENRY,8.9
67306,Galway,ATHENRY,9.7
67307,Galway,ATHENRY,10.1
67308,Galway,ATHENRY,10.4
67309,Galway,ATHENRY,11.7
67310,Galway,ATHENRY,11.7
67311,Galway,ATHENRY,12.4
67312,Galway,ATHENRY,10.0
67313,Galway,ATHENRY,10.6
67314,Galway,ATHENRY,8.7
67315,Galway,ATHENRY,8.3
67316,Galway,ATHENRY,8.7
67317,Galway,ATHENRY,9.0
67318,Galway,ATHENRY,8.8
67319,Galway,ATHENRY,7.4
67320,Galway,ATHENRY,7.5
67321,Galway,ATHENRY,6.1
67322,Galway,ATHENRY,5.4
67323,Galway,ATHENRY,4.8
67324,Galway,ATHENRY,5.1
67325,Galway,ATHENRY,4.2
67326,Galway,ATHENRY,3.5
67327,Galway,ATHENRY,2.9
67328,Galway,ATHENRY,6.1
67329,Galway,ATHENRY,8.2
67330,Galway,ATHENRY,9.5
67331,Galway,ATHENRY,9.6
67332,Galway,ATHENRY,9.5
67333,Galway,ATHENRY,9.5
67334,Galway,ATHENRY,9.8
67335,Galway,ATHENRY,10.2
67336,Galway,ATHENRY,10.5
67337,Galway,ATHENRY,10.2
67338,Galway,ATHENRY,9.6
67339,Galway,ATHENRY,8.7
67340,Galway,ATHENRY,8.1
67341,Galway,ATHENRY,7.6
67342,Galway,ATHENRY,7.9
67343,Galway,ATHENRY,6.2
67344,Galway,ATHENRY,5.6
67345,Galway,ATHENRY,4.0
67346,Galway,ATHENRY,4.9
67347,Galway,ATHENRY,4.7
67348,Galway,ATHENRY,5.6
67349,Galway,ATHENRY,5.6
67350,Galway,ATHENRY,6.4
67351,Galway,ATHENRY,7.1
67352,Galway,ATHENRY,8.1
67353,Galway,ATHENRY,9.4
67354,Galway,ATHENRY,10.1
67355,Galway,ATHENRY,10.8
67356,Galway,ATHENRY,8.9
67357,Galway,ATHENRY,9.9
67358,Galway,ATHENRY,10.2
67359,Galway,ATHENRY,8.5
67360,Galway,ATHENRY,8.8
67361,Galway,ATHENRY,8.2
67362,Galway,ATHENRY,6.4
67363,Galway,ATHENRY,6.4
67364,Galway,ATHENRY,7.7
67365,Galway,ATHENRY,7.5
67366,Galway,ATHENRY,8.2
67367,Galway,ATHENRY,7.5
67368,Galway,ATHENRY,8.2
67369,Galway,ATHENRY,7.8
67370,Galway,ATHENRY,8.0
67371,Galway,ATHENRY,7.6
67372,Galway,ATHENRY,7.5
67373,Galway,ATHENRY,5.4
67374,Galway,ATHENRY,5.8
67375,Galway,ATHENRY,5.4
67376,Galway,ATHENRY,4.9
67377,Galway,ATHENRY,4.8
67378,Galway,ATHENRY,4.5
67379,Galway,ATHENRY,3.6
67380,Galway,ATHENRY,3.1
67381,Galway,ATHENRY,2.7
67382,Galway,ATHENRY,2.5
67383,Galway,ATHENRY,3.0
67384,Galway,ATHENRY,3.5
67385,Galway,ATHENRY,3.8
67386,Galway,ATHENRY,3.2
67387,Galway,ATHENRY,2.3
67388,Galway,ATHENRY,1.3
67389,Galway,ATHENRY,1.2
67390,Galway,ATHENRY,0.7
67391,Galway,ATHENRY,0.3
67392,Galway,ATHENRY,0.7
67393,Galway,ATHENRY,1.0
67394,Galway,ATHENRY,2.3
67395,Galway,ATHENRY,2.8
67396,Galway,ATHENRY,3.3
67397,Galway,ATHENRY,3.4
67398,Galway,ATHENRY,3.3
67399,Galway,ATHENRY,3.3
67400,Galway,ATHENRY,3.7
67401,Galway,ATHENRY,3.9
67402,Galway,ATHENRY,5.7
67403,Galway,ATHENRY,5.6
67404,Galway,ATHENRY,4.1
67405,Galway,ATHENRY,4.3
67406,Galway,ATHENRY,6.9
67407,Galway,ATHENRY,6.7
67408,Galway,ATHENRY,6.1
67409,Galway,ATHENRY,3.7
67410,Galway,ATHENRY,3.6
67411,Galway,ATHENRY,3.6
67412,Galway,ATHENRY,3.5
67413,Galway,ATHENRY,4.1
67414,Galway,ATHENRY,3.9
67415,Galway,ATHENRY,4.0
67416,Galway,ATHENRY,5.1
67417,Galway,ATHENRY,5.2
67418,Galway,ATHENRY,5.0
67419,Galway,ATHENRY,6.4
67420,Galway,ATHENRY,6.6
67421,Galway,ATHENRY,6.3
67422,Galway,ATHENRY,6.7
67423,Galway,ATHENRY,6.6
67424,Galway,ATHENRY,8.1
67425,Galway,ATHENRY,9.1
67426,Galway,ATHENRY,9.7
67427,Galway,ATHENRY,8.7
67428,Galway,ATHENRY,8.5
67429,Galway,ATHENRY,9.5
67430,Galway,ATHENRY,9.3
67431,Galway,ATHENRY,8.8
67432,Galway,ATHENRY,8.1
67433,Galway,ATHENRY,7.4
67434,Galway,ATHENRY,7.2
67435,Galway,ATHENRY,6.4
67436,Galway,ATHENRY,5.5
67437,Galway,ATHENRY,5.1
67438,Galway,ATHENRY,5.0
67439,Galway,ATHENRY,4.7
67440,Galway,ATHENRY,4.9
67441,Galway,ATHENRY,4.6
67442,Galway,ATHENRY,4.4
67443,Galway,ATHENRY,4.1
67444,Galway,ATHENRY,3.2
67445,Galway,ATHENRY,3.0
67446,Galway,ATHENRY,3.2
67447,Galway,ATHENRY,3.7
67448,Galway,ATHENRY,5.2
67449,Galway,ATHENRY,5.7
67450,Galway,ATHENRY,7.0
67451,Galway,ATHENRY,7.5
67452,Galway,ATHENRY,7.7
67453,Galway,ATHENRY,7.8
67454,Galway,ATHENRY,8.8
67455,Galway,ATHENRY,8.1
67456,Galway,ATHENRY,7.7
67457,Galway,ATHENRY,6.9
67458,Galway,ATHENRY,5.9
67459,Galway,ATHENRY,4.8
67460,Galway,ATHENRY,4.9
67461,Galway,ATHENRY,4.7
67462,Galway,ATHENRY,4.5
67463,Galway,ATHENRY,3.9
67464,Galway,ATHENRY,4.2
67465,Galway,ATHENRY,4.1
67466,Galway,ATHENRY,4.9
67467,Galway,ATHENRY,4.2
67468,Galway,ATHENRY,4.3
67469,Galway,ATHENRY,4.5
67470,Galway,ATHENRY,5.1
67471,Galway,ATHENRY,5.3
67472,Galway,ATHENRY,6.0
67473,Galway,ATHENRY,8.1
67474,Galway,ATHENRY,8.4
67475,Galway,ATHENRY,9.8
67476,Galway,ATHENRY,10.5
67477,Galway,ATHENRY,10.0
67478,Galway,ATHENRY,10.5
67479,Galway,ATHENRY,9.9
67480,Galway,ATHENRY,9.3
67481,Galway,ATHENRY,7.3
67482,Galway,ATHENRY,6.1
67483,Galway,ATHENRY,4.3
67484,Galway,ATHENRY,3.6
67485,Galway,ATHENRY,1.7
67486,Galway,ATHENRY,0.3
67487,Galway,ATHENRY,1.6
67488,Galway,ATHENRY,1.0
67489,Galway,ATHENRY,1.9
67490,Galway,ATHENRY,3.5
67491,Galway,ATHENRY,4.0
67492,Galway,ATHENRY,4.5
67493,Galway,ATHENRY,5.1
67494,Galway,ATHENRY,5.2
67495,Galway,ATHENRY,5.5
67496,Galway,ATHENRY,5.9
67497,Galway,ATHENRY,6.7
67498,Galway,ATHENRY,7.1
67499,Galway,ATHENRY,7.9
67500,Galway,ATHENRY,9.1
67501,Galway,ATHENRY,10.5
67502,Galway,ATHENRY,11.4
67503,Galway,ATHENRY,10.1
67504,Galway,ATHENRY,9.8
67505,Galway,ATHENRY,9.0
67506,Galway,ATHENRY,8.8
67507,Galway,ATHENRY,8.1
67508,Galway,ATHENRY,7.7
67509,Galway,ATHENRY,7.1
67510,Galway,ATHENRY,7.5
67511,Galway,ATHENRY,7.9
67512,Galway,ATHENRY,8.2
67513,Galway,ATHENRY,9.0
67514,Galway,ATHENRY,8.8
67515,Galway,ATHENRY,9.1
67516,Galway,ATHENRY,6.3
67517,Galway,ATHENRY,6.3
67518,Galway,ATHENRY,6.0
67519,Galway,ATHENRY,6.7
67520,Galway,ATHENRY,7.0
67521,Galway,ATHENRY,7.9
67522,Galway,ATHENRY,8.2
67523,Galway,ATHENRY,8.6
67524,Galway,ATHENRY,6.1
67525,Galway,ATHENRY,8.3
67526,Galway,ATHENRY,8.3
67527,Galway,ATHENRY,7.7
67528,Galway,ATHENRY,7.3
67529,Galway,ATHENRY,6.7
67530,Galway,ATHENRY,6.4
67531,Galway,ATHENRY,5.5
67532,Galway,ATHENRY,4.9
67533,Galway,ATHENRY,4.2
67534,Galway,ATHENRY,3.6
67535,Galway,ATHENRY,3.2
67536,Galway,ATHENRY,2.7
67537,Galway,ATHENRY,2.4
67538,Galway,ATHENRY,2.2
67539,Galway,ATHENRY,3.0
67540,Galway,ATHENRY,3.9
67541,Galway,ATHENRY,3.0
67542,Galway,ATHENRY,3.4
67543,Galway,ATHENRY,3.6
67544,Galway,ATHENRY,4.5
67545,Galway,ATHENRY,6.1
67546,Galway,ATHENRY,6.0
67547,Galway,ATHENRY,5.0
67548,Galway,ATHENRY,4.5
67549,Galway,ATHENRY,3.8
67550,Galway,ATHENRY,5.0
67551,Galway,ATHENRY,3.9
67552,Galway,ATHENRY,3.5
67553,Galway,ATHENRY,4.5
67554,Galway,ATHENRY,3.4
67555,Galway,ATHENRY,2.6
67556,Galway,ATHENRY,2.2
67557,Galway,ATHENRY,2.5
67558,Galway,ATHENRY,3.5
67559,Galway,ATHENRY,2.4
67560,Galway,ATHENRY,2.9
67561,Galway,ATHENRY,3.8
67562,Galway,ATHENRY,3.6
67563,Galway,ATHENRY,4.0
67564,Galway,ATHENRY,3.3
67565,Galway,ATHENRY,3.3
67566,Galway,ATHENRY,3.2
67567,Galway,ATHENRY,4.4
67568,Galway,ATHENRY,5.3
67569,Galway,ATHENRY,6.7
67570,Galway,ATHENRY,7.4
67571,Galway,ATHENRY,8.7
67572,Galway,ATHENRY,8.8
67573,Galway,ATHENRY,9.6
67574,Galway,ATHENRY,8.6
67575,Galway,ATHENRY,8.1
67576,Galway,ATHENRY,7.7
67577,Galway,ATHENRY,7.4
67578,Galway,ATHENRY,7.5
67579,Galway,ATHENRY,7.8
67580,Galway,ATHENRY,8.4
67581,Galway,ATHENRY,9.9
67582,Galway,ATHENRY,7.4
67583,Galway,ATHENRY,6.4
67584,Galway,ATHENRY,6.2
67585,Galway,ATHENRY,6.1
67586,Galway,ATHENRY,4.8
67587,Galway,ATHENRY,4.9
67588,Galway,ATHENRY,4.8
67589,Galway,ATHENRY,5.1
67590,Galway,ATHENRY,6.0
67591,Galway,ATHENRY,5.1
67592,Galway,ATHENRY,6.6
67593,Galway,ATHENRY,7.3
67594,Galway,ATHENRY,7.7
67595,Galway,ATHENRY,6.8
67596,Galway,ATHENRY,8.5
67597,Galway,ATHENRY,7.7
67598,Galway,ATHENRY,7.6
67599,Galway,ATHENRY,7.2
67600,Galway,ATHENRY,7.7
67601,Galway,ATHENRY,7.7
67602,Galway,ATHENRY,6.7
67603,Galway,ATHENRY,6.4
67604,Galway,ATHENRY,6.0
67605,Galway,ATHENRY,6.8
67606,Galway,ATHENRY,6.0
67607,Galway,ATHENRY,6.4
67608,Galway,ATHENRY,6.3
67609,Galway,ATHENRY,7.1
67610,Galway,ATHENRY,7.3
67611,Galway,ATHENRY,7.0
67612,Galway,ATHENRY,6.7
67613,Galway,ATHENRY,5.9
67614,Galway,ATHENRY,5.0
67615,Galway,ATHENRY,5.3
67616,Galway,ATHENRY,6.5
67617,Galway,ATHENRY,8.1
67618,Galway,ATHENRY,8.7
67619,Galway,ATHENRY,8.1
67620,Galway,ATHENRY,9.2
67621,Galway,ATHENRY,8.6
67622,Galway,ATHENRY,7.4
67623,Galway,ATHENRY,7.8
67624,Galway,ATHENRY,8.0
67625,Galway,ATHENRY,8.3
67626,Galway,ATHENRY,8.3
67627,Galway,ATHENRY,8.2
67628,Galway,ATHENRY,8.4
67629,Galway,ATHENRY,8.4
67630,Galway,ATHENRY,8.5
67631,Galway,ATHENRY,8.6
67632,Galway,ATHENRY,8.9
67633,Galway,ATHENRY,9.2
67634,Galway,ATHENRY,9.4
67635,Galway,ATHENRY,9.6
67636,Galway,ATHENRY,10.1
67637,Galway,ATHENRY,9.7
67638,Galway,ATHENRY,9.2
67639,Galway,ATHENRY,9.0
67640,Galway,ATHENRY,9.6
67641,Galway,ATHENRY,10.6
67642,Galway,ATHENRY,10.7
67643,Galway,ATHENRY,9.2
67644,Galway,ATHENRY,10.8
67645,Galway,ATHENRY,10.5
67646,Galway,ATHENRY,10.3
67647,Galway,ATHENRY,9.7
67648,Galway,ATHENRY,8.6
67649,Galway,ATHENRY,8.4
67650,Galway,ATHENRY,8.7
67651,Galway,ATHENRY,10.4
67652,Galway,ATHENRY,10.3
67653,Galway,ATHENRY,10.4
67654,Galway,ATHENRY,10.3
67655,Galway,ATHENRY,10.3
67656,Galway,ATHENRY,10.4
67657,Galway,ATHENRY,10.2
67658,Galway,ATHENRY,9.7
67659,Galway,ATHENRY,9.4
67660,Galway,ATHENRY,8.9
67661,Galway,ATHENRY,8.7
67662,Galway,ATHENRY,8.4
67663,Galway,ATHENRY,8.3
67664,Galway,ATHENRY,8.4
67665,Galway,ATHENRY,8.7
67666,Galway,ATHENRY,8.9
67667,Galway,ATHENRY,8.9
67668,Galway,ATHENRY,8.7
67669,Galway,ATHENRY,8.4
67670,Galway,ATHENRY,8.5
67671,Galway,ATHENRY,8.4
67672,Galway,ATHENRY,8.1
67673,Galway,ATHENRY,7.5
67674,Galway,ATHENRY,6.5
67675,Galway,ATHENRY,6.0
67676,Galway,ATHENRY,5.5
67677,Galway,ATHENRY,5.1
67678,Galway,ATHENRY,5.4
67679,Galway,ATHENRY,6.1
67680,Galway,ATHENRY,10.6
67681,Galway,ATHENRY,10.5
67682,Galway,ATHENRY,10.5
67683,Galway,ATHENRY,10.5
67684,Galway,ATHENRY,10.5
67685,Galway,ATHENRY,10.7
67686,Galway,ATHENRY,10.8
67687,Galway,ATHENRY,10.7
67688,Galway,ATHENRY,10.6
67689,Galway,ATHENRY,9.6
67690,Galway,ATHENRY,8.4
67691,Galway,ATHENRY,6.5
67692,Galway,ATHENRY,6.8
67693,Galway,ATHENRY,7.4
67694,Galway,ATHENRY,7.3
67695,Galway,ATHENRY,7.7
67696,Galway,ATHENRY,5.5
67697,Galway,ATHENRY,4.5
67698,Galway,ATHENRY,4.1
67699,Galway,ATHENRY,2.9
67700,Galway,ATHENRY,3.5
67701,Galway,ATHENRY,3.0
67702,Galway,ATHENRY,2.2
67703,Galway,ATHENRY,2.2
67704,Galway,ATHENRY,2.1
67705,Galway,ATHENRY,2.4
67706,Galway,ATHENRY,1.9
67707,Galway,ATHENRY,1.8
67708,Galway,ATHENRY,1.7
67709,Galway,ATHENRY,1.3
67710,Galway,ATHENRY,1.2
67711,Galway,ATHENRY,2.6
67712,Galway,ATHENRY,5.5
67713,Galway,ATHENRY,5.9
67714,Galway,ATHENRY,7.6
67715,Galway,ATHENRY,9.3
67716,Galway,ATHENRY,9.1
67717,Galway,ATHENRY,8.6
67718,Galway,ATHENRY,8.5
67719,Galway,ATHENRY,8.4
67720,Galway,ATHENRY,8.8
67721,Galway,ATHENRY,7.5
67722,Galway,ATHENRY,6.2
67723,Galway,ATHENRY,5.1
67724,Galway,ATHENRY,5.3
67725,Galway,ATHENRY,4.8
67726,Galway,ATHENRY,5.3
67727,Galway,ATHENRY,6.0
67728,Galway,ATHENRY,6.2
67729,Galway,ATHENRY,6.0
67730,Galway,ATHENRY,6.3
67731,Galway,ATHENRY,6.3
67732,Galway,ATHENRY,6.0
67733,Galway,ATHENRY,6.7
67734,Galway,ATHENRY,7.0
67735,Galway,ATHENRY,7.2
67736,Galway,ATHENRY,7.6
67737,Galway,ATHENRY,8.4
67738,Galway,ATHENRY,9.0
67739,Galway,ATHENRY,9.5
67740,Galway,ATHENRY,9.9
67741,Galway,ATHENRY,10.1
67742,Galway,ATHENRY,9.9
67743,Galway,ATHENRY,9.7
67744,Galway,ATHENRY,9.6
67745,Galway,ATHENRY,9.4
67746,Galway,ATHENRY,8.9
67747,Galway,ATHENRY,8.8
67748,Galway,ATHENRY,8.7
67749,Galway,ATHENRY,7.3
67750,Galway,ATHENRY,5.9
67751,Galway,ATHENRY,5.9
67752,Galway,ATHENRY,6.0
67753,Galway,ATHENRY,6.4
67754,Galway,ATHENRY,6.8
67755,Galway,ATHENRY,7.0
67756,Galway,ATHENRY,7.0
67757,Galway,ATHENRY,7.0
67758,Galway,ATHENRY,7.4
67759,Galway,ATHENRY,8.1
67760,Galway,ATHENRY,8.9
67761,Galway,ATHENRY,10.7
67762,Galway,ATHENRY,10.7
67763,Galway,ATHENRY,10.8
67764,Galway,ATHENRY,10.6
67765,Galway,ATHENRY,10.4
67766,Galway,ATHENRY,10.4
67767,Galway,ATHENRY,10.1
67768,Galway,ATHENRY,9.2
67769,Galway,ATHENRY,8.9
67770,Galway,ATHENRY,8.7
67771,Galway,ATHENRY,8.5
67772,Galway,ATHENRY,8.6
67773,Galway,ATHENRY,8.4
67774,Galway,ATHENRY,8.4
67775,Galway,ATHENRY,8.4
67776,Galway,ATHENRY,8.4
67777,Galway,ATHENRY,8.5
67778,Galway,ATHENRY,8.4
67779,Galway,ATHENRY,8.7
67780,Galway,ATHENRY,8.9
67781,Galway,ATHENRY,8.9
67782,Galway,ATHENRY,8.8
